id_usuario;nome;cpf;email;tipo_conta;agencia;numero_conta;limite_especial;tipo_cartao;final_cartao;limite_cartao
662;Lucas Oliveira;995.698.726-99;lucas.oliveira@email.com;Universitária;0002;90861-0;0.0;Crédito Black;2986;34215.82
663;Patrícia Santos;147.812.247-48;patrícia.santos@email.com;Poupanca;0003;20212-8;0.0;Crédito Black;5701;26044.72
664;Fernando Ferreira;602.542.169-98;fernando.ferreira@email.com;Corrente;0008;83403-3;493.55;Crédito Infinite;8980;19028.15
665;Fernando Oliveira;259.894.647-43;fernando.oliveira@email.com;Poupanca;0008;94744-9;0.0;Crédito Platinum;3457;38970.69
666;Ana Souza;618.225.200-64;ana.souza@email.com;Corrente;0005;62080-4;2995.12;Crédito Infinite;6133;20668.21
667;Lucas Ferreira;865.549.763-97;lucas.ferreira@email.com;Corrente;0008;78882-7;4439.19;Crédito Infinite;6375;23255.41
668;Lucas Silva;205.971.194-43;lucas.silva@email.com;Corrente;0010;81552-4;4892.22;Débito;8979;0.0
669;Juliana Souza;484.365.605-71;juliana.souza@email.com;Poupanca;0010;24736-4;0.0;Crédito Black;8968;11604.62
670;João Oliveira;734.657.154-62;joão.oliveira@email.com;Corrente;0002;50236-7;3635.55;Crédito Black;8547;39855.48
671;Beatriz Pereira;969.889.560-55;beatriz.pereira@email.com;Poupanca;0005;22112-5;0.0;Crédito Black;2299;4106.64
672;Fernando Oliveira;101.202.858-35;fernando.oliveira@email.com;Corrente;0006;73434-7;1412.05;Crédito Platinum;8818;38575.27
673;Ricardo Ferreira;582.649.978-84;ricardo.ferreira@email.com;Poupanca;0010;96269-9;0.0;Crédito Black;4102;27413.27
674;Carlos Ferreira;685.983.763-21;carlos.ferreira@email.com;Corrente;0002;81868-0;1265.88;Crédito Black;1320;33431.94
675;Ricardo Nascimento;138.847.595-23;ricardo.nascimento@email.com;Poupanca;0006;47568-0;0.0;Crédito Black;5767;16076.95
676;Beatriz Souza;387.264.103-59;beatriz.souza@email.com;Corrente;0009;44796-1;4115.23;Crédito Platinum;4578;2516.31
677;Fernando Souza;864.482.453-88;fernando.souza@email.com;Poupanca;0001;72406-3;0.0;Crédito Black;2512;10158.2
678;Ana Pereira;146.961.249-17;ana.pereira@email.com;Poupanca;0004;16621-4;0.0;Crédito Black;6185;49069.28
679;João Nascimento;955.193.565-99;joão.nascimento@email.com;Corrente;0001;43362-1;1739.64;Crédito Black;2180;38119.94
680;Beatriz Almeida;201.898.676-46;beatriz.almeida@email.com;Corrente;0009;71616-6;2862.63;Crédito Black;6263;8515.48
681;Juliana Costa;419.228.530-72;juliana.costa@email.com;Poupanca;0006;14652-4;0.0;Crédito Infinite;4748;31768.86
682;João Costa;342.687.790-26;joão.costa@email.com;Universitária;0006;99155-9;0.0;Débito;1598;0.0
683;Carlos Santos;454.985.894-26;carlos.santos@email.com;Universitária;0004;98750-2;0.0;Crédito Infinite;9342;43692.4
684;Lucas Santos;428.267.284-65;lucas.santos@email.com;Corrente;0009;16143-1;3118.72;Crédito Infinite;3783;2325.94
685;Juliana Pereira;549.446.598-82;juliana.pereira@email.com;Poupanca;0010;79932-6;0.0;Crédito Black;1841;49818.54
686;Beatriz Souza;881.545.894-92;beatriz.souza@email.com;Poupanca;0007;58607-1;0.0;Crédito Black;1617;34484.89
687;João Ferreira;607.607.293-42;joão.ferreira@email.com;Corrente;0003;19101-9;1601.6;Crédito Platinum;8636;33507.34
688;Lucas Oliveira;315.848.379-18;lucas.oliveira@email.com;Corrente;0006;45740-2;359.46;Débito;4026;0.0
689;Patrícia Nascimento;423.297.266-41;patrícia.nascimento@email.com;Poupanca;0002;83981-8;0.0;Crédito Platinum;4068;35805.55
690;Juliana Nascimento;571.352.321-48;juliana.nascimento@email.com;Corrente;0005;82604-5;1282.62;Crédito Infinite;9380;13969.97
691;Carlos Ferreira;131.442.970-88;carlos.ferreira@email.com;Poupanca;0006;37285-4;0.0;Crédito Black;8696;4585.87
692;João Costa;440.766.993-94;joão.costa@email.com;Poupanca;0008;11713-9;0.0;Débito;1002;0.0
693;Ana Nascimento;858.465.607-97;ana.nascimento@email.com;Corrente;0010;60673-9;2944.99;Crédito Infinite;1981;47695.95
694;Carlos Ferreira;638.181.642-78;carlos.ferreira@email.com;Corrente;0003;81579-4;1515.09;Débito;6607;0.0
695;Ana Oliveira;344.282.611-80;ana.oliveira@email.com;Poupanca;0008;48566-1;0.0;Débito;8137;0.0
696;João Oliveira;844.423.132-27;joão.oliveira@email.com;Poupanca;0002;56472-8;0.0;Crédito Black;3809;7599.06
697;Fernando Ferreira;686.270.201-46;fernando.ferreira@email.com;Poupanca;0004;16766-5;0.0;Crédito Platinum;3639;4000.68
698;Juliana Pereira;115.973.126-12;juliana.pereira@email.com;Corrente;0001;18089-4;153.22;Crédito Infinite;3595;33769.17
699;Maria Almeida;195.449.915-64;maria.almeida@email.com;Universitária;0009;85470-1;0.0;Débito;7495;0.0
700;João Santos;430.999.998-34;joão.santos@email.com;Corrente;0010;29902-6;2289.52;Crédito Platinum;9611;14345.66
701;Carlos Pereira;746.363.612-97;carlos.pereira@email.com;Poupanca;0001;67015-8;0.0;Crédito Platinum;5864;13226.37
702;Juliana Pereira;213.910.542-19;juliana.pereira@email.com;Universitária;0004;39121-5;0.0;Débito;9044;0.0
703;Carlos Santos;533.259.295-12;carlos.santos@email.com;Universitária;0005;81023-6;0.0;Débito;3466;0.0
704;Carlos Oliveira;753.171.774-55;carlos.oliveira@email.com;Poupanca;0006;41283-1;0.0;Crédito Black;4170;21755.91
705;Beatriz Souza;396.102.280-27;beatriz.souza@email.com;Corrente;0009;64762-3;2703.24;Débito;4341;0.0
706;Beatriz Nascimento;888.576.445-97;beatriz.nascimento@email.com;Corrente;0007;99125-7;2006.23;Crédito Black;3784;17301.08
707;Beatriz Santos;649.944.837-25;beatriz.santos@email.com;Universitária;0007;37254-1;0.0;Crédito Black;7418;29984.93
708;Ana Costa;859.879.529-71;ana.costa@email.com;Poupanca;0006;96159-8;0.0;Débito;3563;0.0
709;Fernando Oliveira;150.719.619-93;fernando.oliveira@email.com;Corrente;0003;95181-5;1505.66;Crédito Platinum;5761;38613.59
710;Juliana Almeida;997.782.756-18;juliana.almeida@email.com;Corrente;0002;25754-1;1684.59;Crédito Infinite;3137;5506.77
711;Beatriz Santos;543.141.624-16;beatriz.santos@email.com;Corrente;0006;73618-2;3739.7;Débito;9669;0.0
712;Ricardo Santos;622.317.562-45;ricardo.santos@email.com;Corrente;0010;21706-7;2733.91;Crédito Infinite;8554;9874.85
713;Fernando Nascimento;321.746.616-33;fernando.nascimento@email.com;Corrente;0007;16505-0;221.89;Crédito Infinite;3136;43390.65
714;Lucas Almeida;545.655.673-75;lucas.almeida@email.com;Poupanca;0002;53978-1;0.0;Crédito Platinum;2936;47690.93
715;Patrícia Costa;991.552.102-49;patrícia.costa@email.com;Corrente;0004;39837-6;920.27;Crédito Black;7974;1252.59
716;Maria Souza;969.448.356-96;maria.souza@email.com;Corrente;0007;44652-2;721.78;Débito;8307;0.0
717;Beatriz Nascimento;582.638.428-44;beatriz.nascimento@email.com;Corrente;0008;24621-7;1091.31;Débito;9760;0.0
718;Fernando Almeida;936.597.958-50;fernando.almeida@email.com;Universitária;0003;84524-3;0.0;Crédito Black;8922;45268.3
719;Patrícia Oliveira;273.351.721-52;patrícia.oliveira@email.com;Corrente;0004;34548-0;1642.83;Débito;5457;0.0
720;Beatriz Costa;116.755.161-81;beatriz.costa@email.com;Universitária;0003;56312-1;0.0;Crédito Infinite;5546;5447.7
721;Beatriz Ferreira;878.778.329-33;beatriz.ferreira@email.com;Universitária;0008;37281-9;0.0;Débito;4654;0.0
722;Beatriz Costa;299.467.502-59;beatriz.costa@email.com;Poupanca;0007;67619-6;0.0;Débito;9296;0.0
723;Fernando Pereira;760.459.351-23;fernando.pereira@email.com;Corrente;0005;78347-2;4415.51;Crédito Platinum;4529;25166.28
724;Patrícia Pereira;148.854.832-77;patrícia.pereira@email.com;Universitária;0005;67640-8;0.0;Crédito Black;8417;28309.53
725;Beatriz Almeida;913.161.315-86;beatriz.almeida@email.com;Poupanca;0009;93189-3;0.0;Crédito Black;1204;29665.91
726;Beatriz Costa;588.418.498-88;beatriz.costa@email.com;Universitária;0001;45519-5;0.0;Crédito Black;6869;45922.0
727;Beatriz Ferreira;409.232.584-53;beatriz.ferreira@email.com;Poupanca;0009;26791-5;0.0;Crédito Infinite;8358;9701.38
728;Patrícia Nascimento;669.706.835-72;patrícia.nascimento@email.com;Universitária;0006;70641-5;0.0;Crédito Infinite;4851;24053.27
729;Juliana Souza;249.754.708-72;juliana.souza@email.com;Universitária;0004;76200-6;0.0;Débito;4925;0.0
730;Beatriz Oliveira;705.550.343-20;beatriz.oliveira@email.com;Poupanca;0005;16490-6;0.0;Crédito Infinite;1747;39320.76
731;Lucas Costa;609.585.331-36;lucas.costa@email.com;Corrente;0006;11448-7;4417.34;Crédito Platinum;7368;39281.12
732;Juliana Silva;709.884.466-90;juliana.silva@email.com;Poupanca;0006;59380-8;0.0;Crédito Infinite;3448;8735.79
733;Lucas Ferreira;958.349.831-92;lucas.ferreira@email.com;Corrente;0010;46610-7;3530.03;Crédito Infinite;7588;32892.57
734;Ana Costa;946.418.251-29;ana.costa@email.com;Corrente;0003;44501-1;800.59;Débito;4897;0.0
735;Ricardo Souza;129.470.800-55;ricardo.souza@email.com;Poupanca;0005;35427-9;0.0;Crédito Platinum;6225;41163.68
736;João Ferreira;281.998.520-90;joão.ferreira@email.com;Poupanca;0003;12965-7;0.0;Débito;7680;0.0
737;Juliana Nascimento;893.706.321-93;juliana.nascimento@email.com;Corrente;0005;19500-8;987.58;Débito;4737;0.0
738;Lucas Oliveira;477.169.194-89;lucas.oliveira@email.com;Poupanca;0009;72411-7;0.0;Crédito Black;6420;20731.67
739;Patrícia Pereira;835.795.491-28;patrícia.pereira@email.com;Corrente;0009;21276-6;4068.02;Crédito Platinum;9415;41008.48
740;Ricardo Souza;341.642.667-25;ricardo.souza@email.com;Universitária;0010;90061-6;0.0;Crédito Black;4397;28219.65
741;Maria Almeida;612.767.533-15;maria.almeida@email.com;Poupanca;0004;89857-2;0.0;Crédito Infinite;3838;12994.07
742;Fernando Almeida;277.994.443-74;fernando.almeida@email.com;Corrente;0009;91800-6;2637.53;Crédito Platinum;6447;30075.42
743;Ricardo Almeida;871.926.838-53;ricardo.almeida@email.com;Poupanca;0004;17445-1;0.0;Crédito Platinum;5737;16421.99
744;Fernando Pereira;951.336.261-55;fernando.pereira@email.com;Corrente;0001;66572-5;1109.22;Débito;5650;0.0
745;Fernando Silva;558.415.123-84;fernando.silva@email.com;Universitária;0003;49705-6;0.0;Débito;1928;0.0
746;Ana Nascimento;773.742.740-34;ana.nascimento@email.com;Universitária;0010;67199-2;0.0;Crédito Infinite;2729;31741.95
747;Maria Oliveira;126.562.357-11;maria.oliveira@email.com;Corrente;0003;48468-2;2854.95;Crédito Black;1271;24165.35
748;João Oliveira;524.259.533-64;joão.oliveira@email.com;Universitária;0009;62705-9;0.0;Crédito Infinite;5624;12932.24
749;Fernando Pereira;143.394.108-46;fernando.pereira@email.com;Poupanca;0001;55490-4;0.0;Crédito Black;7738;20905.74
750;Ana Almeida;605.435.958-18;ana.almeida@email.com;Corrente;0007;16790-9;496.16;Débito;6855;0.0
751;Beatriz Ferreira;191.970.513-12;beatriz.ferreira@email.com;Universitária;0003;53361-7;0.0;Crédito Platinum;9436;43424.01
752;Patrícia Silva;471.267.966-36;patrícia.silva@email.com;Poupanca;0005;57497-1;0.0;Crédito Platinum;9320;21171.55
753;Juliana Silva;601.589.865-93;juliana.silva@email.com;Corrente;0006;51679-6;4501.36;Crédito Black;4876;17762.21
754;Carlos Almeida;194.535.339-23;carlos.almeida@email.com;Corrente;0006;41213-8;938.91;Débito;1705;0.0
755;Patrícia Souza;478.895.301-84;patrícia.souza@email.com;Universitária;0009;25368-5;0.0;Débito;4614;0.0
756;João Silva;673.653.498-97;joão.silva@email.com;Poupanca;0005;64658-2;0.0;Crédito Platinum;6299;40650.73
757;Maria Nascimento;917.232.990-34;maria.nascimento@email.com;Poupanca;0005;93927-5;0.0;Crédito Infinite;2352;36820.75
758;Ana Almeida;212.867.745-66;ana.almeida@email.com;Corrente;0004;26439-4;2721.87;Débito;1824;0.0
759;Ana Souza;249.803.548-25;ana.souza@email.com;Poupanca;0006;97321-9;0.0;Débito;7288;0.0
760;Ricardo Pereira;327.525.378-88;ricardo.pereira@email.com;Corrente;0008;98994-5;86.95;Crédito Platinum;1392;3895.76
761;Lucas Almeida;970.681.558-32;lucas.almeida@email.com;Poupanca;0007;82090-0;0.0;Crédito Infinite;5199;47500.15
762;Patrícia Almeida;315.785.608-83;patrícia.almeida@email.com;Corrente;0010;33673-5;715.6;Débito;8666;0.0
763;Beatriz Silva;178.943.510-34;beatriz.silva@email.com;Corrente;0002;13301-5;2903.72;Crédito Black;2196;40455.51
764;João Santos;916.863.604-80;joão.santos@email.com;Corrente;0004;57146-9;2874.01;Crédito Black;3324;9705.95
765;Carlos Oliveira;503.299.167-25;carlos.oliveira@email.com;Poupanca;0006;61963-3;0.0;Crédito Infinite;7066;13908.52
766;Lucas Ferreira;125.955.509-89;lucas.ferreira@email.com;Corrente;0005;91631-5;2271.74;Crédito Infinite;2511;24242.17
767;Beatriz Nascimento;858.622.402-48;beatriz.nascimento@email.com;Universitária;0002;12588-4;0.0;Débito;6522;0.0
768;João Souza;925.836.341-30;joão.souza@email.com;Corrente;0002;65086-8;1880.09;Crédito Platinum;9916;24013.23
769;Patrícia Nascimento;963.971.331-71;patrícia.nascimento@email.com;Universitária;0003;39887-6;0.0;Crédito Infinite;2927;7514.01
770;Carlos Costa;675.277.389-34;carlos.costa@email.com;Poupanca;0004;53065-6;0.0;Crédito Platinum;7028;14842.94
771;Fernando Nascimento;605.526.924-24;fernando.nascimento@email.com;Poupanca;0002;27216-6;0.0;Crédito Infinite;4478;20640.79
772;Ana Oliveira;806.497.362-72;ana.oliveira@email.com;Universitária;0009;68272-3;0.0;Débito;7339;0.0
773;Maria Souza;379.297.465-18;maria.souza@email.com;Corrente;0005;29201-0;2689.44;Crédito Platinum;9142;2659.77
774;Patrícia Nascimento;559.567.638-34;patrícia.nascimento@email.com;Universitária;0003;23784-5;0.0;Débito;6543;0.0
775;Beatriz Almeida;229.748.372-88;beatriz.almeida@email.com;Corrente;0001;84091-5;4076.36;Crédito Platinum;8468;1012.64
776;João Costa;571.248.733-81;joão.costa@email.com;Universitária;0003;11651-0;0.0;Crédito Black;3503;30545.43
777;Juliana Oliveira;314.704.685-84;juliana.oliveira@email.com;Poupanca;0007;93938-7;0.0;Crédito Platinum;6453;40568.76
778;Lucas Almeida;414.233.175-85;lucas.almeida@email.com;Universitária;0001;48403-9;0.0;Crédito Infinite;4654;28444.29
779;Beatriz Almeida;786.203.430-83;beatriz.almeida@email.com;Poupanca;0004;33506-7;0.0;Crédito Infinite;6870;32095.0
780;Beatriz Costa;140.754.512-82;beatriz.costa@email.com;Universitária;0010;52860-8;0.0;Débito;1966;0.0
781;Ricardo Ferreira;528.717.983-28;ricardo.ferreira@email.com;Universitária;0009;41735-4;0.0;Crédito Black;2023;2007.69
782;Carlos Santos;157.480.814-15;carlos.santos@email.com;Universitária;0007;58121-4;0.0;Crédito Platinum;3352;2665.02
783;Fernando Ferreira;621.236.282-90;fernando.ferreira@email.com;Corrente;0006;80369-8;2413.22;Débito;1462;0.0
784;Ana Almeida;111.270.740-63;ana.almeida@email.com;Poupanca;0008;69149-2;0.0;Débito;8100;0.0
785;João Oliveira;628.739.266-95;joão.oliveira@email.com;Corrente;0010;43150-6;4820.69;Débito;9143;0.0
786;Carlos Ferreira;848.470.771-62;carlos.ferreira@email.com;Universitária;0003;44272-2;0.0;Débito;6007;0.0
787;Patrícia Pereira;483.853.494-76;patrícia.pereira@email.com;Poupanca;0002;39792-0;0.0;Crédito Black;5337;22673.1
788;Carlos Ferreira;709.112.344-99;carlos.ferreira@email.com;Poupanca;0001;80037-5;0.0;Crédito Platinum;7700;24377.92
789;Beatriz Almeida;820.722.794-84;beatriz.almeida@email.com;Poupanca;0008;35431-9;0.0;Débito;3643;0.0
790;Fernando Pereira;668.886.161-99;fernando.pereira@email.com;Poupanca;0004;47587-2;0.0;Crédito Infinite;6493;24454.81
791;João Silva;518.725.227-17;joão.silva@email.com;Universitária;0006;98626-8;0.0;Crédito Infinite;4485;16884.92
792;Patrícia Costa;132.865.453-22;patrícia.costa@email.com;Universitária;0005;63532-3;0.0;Crédito Infinite;7486;40488.68
793;Juliana Costa;263.875.491-13;juliana.costa@email.com;Corrente;0006;54823-9;1880.83;Crédito Black;4746;34133.07
794;João Almeida;929.890.220-42;joão.almeida@email.com;Poupanca;0005;57961-5;0.0;Crédito Platinum;5032;22998.84
795;Carlos Costa;112.972.287-93;carlos.costa@email.com;Poupanca;0003;60578-9;0.0;Crédito Black;4422;23952.31
796;Carlos Oliveira;936.222.854-73;carlos.oliveira@email.com;Poupanca;0004;87345-5;0.0;Crédito Platinum;1087;16251.22
797;Ana Costa;686.714.157-84;ana.costa@email.com;Universitária;0001;46878-5;0.0;Crédito Infinite;7768;31607.14
798;Juliana Nascimento;272.792.123-22;juliana.nascimento@email.com;Poupanca;0009;86229-5;0.0;Débito;8287;0.0
799;Lucas Santos;233.413.153-81;lucas.santos@email.com;Poupanca;0009;34372-0;0.0;Crédito Infinite;1299;48384.48
800;João Oliveira;993.302.459-95;joão.oliveira@email.com;Corrente;0003;79530-9;1913.85;Débito;4481;0.0
801;João Costa;828.304.123-13;joão.costa@email.com;Universitária;0007;32265-9;0.0;Crédito Platinum;7269;33467.59
802;Juliana Almeida;919.376.937-50;juliana.almeida@email.com;Corrente;0002;87211-6;2171.31;Crédito Platinum;8209;11529.48
803;Lucas Silva;362.513.168-95;lucas.silva@email.com;Poupanca;0005;73792-4;0.0;Crédito Platinum;7308;30188.07
804;Beatriz Santos;487.280.701-11;beatriz.santos@email.com;Corrente;0009;29539-0;2399.65;Crédito Platinum;5829;39374.28
805;Ricardo Costa;414.791.317-25;ricardo.costa@email.com;Poupanca;0006;76565-3;0.0;Crédito Black;3476;21658.85
806;Ricardo Santos;136.377.353-32;ricardo.santos@email.com;Poupanca;0007;17225-6;0.0;Crédito Black;8468;15915.52
807;Fernando Costa;435.716.276-15;fernando.costa@email.com;Universitária;0005;79568-4;0.0;Débito;8119;0.0
808;Beatriz Costa;108.896.750-81;beatriz.costa@email.com;Universitária;0007;69324-0;0.0;Débito;4476;0.0
809;Carlos Oliveira;870.960.153-33;carlos.oliveira@email.com;Poupanca;0010;80364-9;0.0;Crédito Infinite;7963;38213.57
810;Lucas Oliveira;280.583.511-18;lucas.oliveira@email.com;Poupanca;0007;34339-4;0.0;Débito;2869;0.0
811;Ana Pereira;736.525.589-28;ana.pereira@email.com;Universitária;0001;24790-2;0.0;Crédito Infinite;5794;29755.75
812;Ana Souza;159.529.335-42;ana.souza@email.com;Universitária;0007;95563-2;0.0;Débito;5622;0.0
813;Ricardo Souza;756.119.834-22;ricardo.souza@email.com;Universitária;0010;90157-6;0.0;Crédito Platinum;1725;20310.92
814;Juliana Costa;320.799.253-68;juliana.costa@email.com;Universitária;0009;39286-0;0.0;Crédito Black;1753;46264.52
815;Fernando Costa;397.985.478-24;fernando.costa@email.com;Universitária;0010;72604-0;0.0;Crédito Platinum;8256;10186.95
816;Lucas Silva;718.418.624-15;lucas.silva@email.com;Corrente;0004;42640-3;1997.67;Crédito Platinum;6689;35333.73
817;Carlos Costa;108.398.359-45;carlos.costa@email.com;Corrente;0005;98356-9;2739.58;Débito;8656;0.0
818;Maria Costa;909.917.495-19;maria.costa@email.com;Corrente;0008;58390-4;2594.34;Crédito Infinite;8713;25910.49
819;Juliana Santos;266.270.475-49;juliana.santos@email.com;Poupanca;0008;43351-2;0.0;Débito;2456;0.0
820;Patrícia Santos;977.876.585-10;patrícia.santos@email.com;Universitária;0006;90495-8;0.0;Débito;4778;0.0
821;Carlos Nascimento;535.721.155-66;carlos.nascimento@email.com;Poupanca;0002;90520-3;0.0;Crédito Infinite;1361;40186.35
822;Juliana Santos;486.891.330-71;juliana.santos@email.com;Corrente;0006;63562-0;2984.38;Crédito Black;4270;10821.9
823;Patrícia Pereira;980.206.181-33;patrícia.pereira@email.com;Corrente;0003;75326-0;321.4;Crédito Platinum;5432;30138.4
824;Ana Silva;703.520.568-86;ana.silva@email.com;Poupanca;0006;55685-2;0.0;Crédito Black;1803;45638.89
825;Ana Souza;119.332.995-86;ana.souza@email.com;Universitária;0006;33771-2;0.0;Crédito Black;2382;27759.8
826;Ana Oliveira;550.890.859-77;ana.oliveira@email.com;Corrente;0005;43018-0;1037.19;Crédito Platinum;6046;28675.44
827;Carlos Oliveira;483.339.793-23;carlos.oliveira@email.com;Poupanca;0010;71592-7;0.0;Crédito Black;5877;27658.09
828;Patrícia Ferreira;172.523.371-18;patrícia.ferreira@email.com;Poupanca;0010;22724-6;0.0;Crédito Black;4058;34203.37
829;Beatriz Souza;353.964.487-23;beatriz.souza@email.com;Poupanca;0007;52864-3;0.0;Débito;6855;0.0
830;Maria Oliveira;686.462.662-25;maria.oliveira@email.com;Universitária;0009;88273-3;0.0;Crédito Infinite;9150;24646.77
831;Maria Costa;524.783.524-57;maria.costa@email.com;Poupanca;0002;41194-4;0.0;Crédito Infinite;8557;17585.28
832;Maria Silva;835.614.475-79;maria.silva@email.com;Universitária;0010;52895-1;0.0;Débito;7903;0.0
833;Carlos Costa;849.975.781-49;carlos.costa@email.com;Universitária;0008;98670-6;0.0;Crédito Infinite;9860;19530.68
834;Juliana Nascimento;980.763.756-28;juliana.nascimento@email.com;Poupanca;0004;87270-8;0.0;Débito;8148;0.0
835;Ricardo Costa;541.741.443-34;ricardo.costa@email.com;Poupanca;0010;12484-3;0.0;Débito;8964;0.0
836;Maria Santos;771.468.432-65;maria.santos@email.com;Poupanca;0008;77097-2;0.0;Crédito Black;2905;44319.73
837;Patrícia Oliveira;218.325.669-34;patrícia.oliveira@email.com;Universitária;0010;68884-8;0.0;Débito;9888;0.0
838;Patrícia Almeida;365.149.974-51;patrícia.almeida@email.com;Corrente;0006;35150-5;227.74;Crédito Black;3410;48492.91
839;Lucas Ferreira;545.689.566-21;lucas.ferreira@email.com;Corrente;0009;73628-1;4165.47;Crédito Platinum;2689;12145.48
840;Lucas Ferreira;759.349.989-29;lucas.ferreira@email.com;Corrente;0002;42650-5;3593.05;Crédito Platinum;4999;23332.49
841;Carlos Santos;871.207.681-61;carlos.santos@email.com;Poupanca;0007;15994-4;0.0;Crédito Infinite;1003;41914.66
842;Carlos Ferreira;188.499.624-89;carlos.ferreira@email.com;Universitária;0006;98343-3;0.0;Crédito Platinum;1552;28119.01
843;Lucas Silva;350.616.171-68;lucas.silva@email.com;Corrente;0002;42217-2;3001.08;Crédito Black;5228;7095.68
844;Ana Santos;415.191.289-42;ana.santos@email.com;Poupanca;0008;77544-5;0.0;Crédito Platinum;3943;26832.02
845;Ricardo Ferreira;871.957.298-57;ricardo.ferreira@email.com;Universitária;0001;53918-3;0.0;Crédito Platinum;7544;41337.99
846;Maria Oliveira;954.316.840-97;maria.oliveira@email.com;Corrente;0006;33384-9;2718.74;Crédito Infinite;1113;18805.13
847;Fernando Pereira;124.572.993-78;fernando.pereira@email.com;Corrente;0009;97723-6;2935.74;Crédito Infinite;8357;17215.25
848;Fernando Ferreira;888.522.305-42;fernando.ferreira@email.com;Corrente;0004;60600-5;3443.51;Débito;8590;0.0
849;Carlos Silva;761.822.188-34;carlos.silva@email.com;Universitária;0009;64926-8;0.0;Crédito Black;7082;24401.44
850;Ana Souza;874.769.699-21;ana.souza@email.com;Corrente;0004;46767-8;4681.27;Débito;7343;0.0
851;Fernando Oliveira;355.458.191-28;fernando.oliveira@email.com;Corrente;0001;62548-9;1079.48;Crédito Black;7911;25295.7
852;Maria Ferreira;115.930.448-83;maria.ferreira@email.com;Corrente;0005;23840-0;4633.7;Crédito Platinum;6684;6789.04
853;Patrícia Santos;892.333.808-14;patrícia.santos@email.com;Corrente;0007;18327-0;4215.35;Crédito Infinite;5004;12153.8
854;João Souza;358.727.827-29;joão.souza@email.com;Universitária;0010;41400-1;0.0;Débito;6894;0.0
855;João Souza;507.592.825-33;joão.souza@email.com;Universitária;0005;20831-5;0.0;Crédito Infinite;3625;37489.54
856;Juliana Oliveira;236.458.441-16;juliana.oliveira@email.com;Universitária;0007;44129-3;0.0;Crédito Infinite;9545;32700.49
857;João Silva;565.459.360-75;joão.silva@email.com;Poupanca;0006;81377-1;0.0;Crédito Infinite;6643;43431.63
858;Fernando Nascimento;900.453.260-74;fernando.nascimento@email.com;Poupanca;0004;39506-0;0.0;Crédito Infinite;4779;38829.35
859;Juliana Almeida;145.854.436-18;juliana.almeida@email.com;Corrente;0006;77778-2;3348.19;Crédito Black;6865;12112.87
860;Ana Ferreira;184.123.716-47;ana.ferreira@email.com;Universitária;0010;49468-5;0.0;Crédito Black;8191;32128.76
861;Beatriz Oliveira;955.967.365-85;beatriz.oliveira@email.com;Universitária;0004;75467-9;0.0;Crédito Infinite;6980;42098.12
862;Juliana Ferreira;988.675.286-68;juliana.ferreira@email.com;Poupanca;0003;35358-1;0.0;Crédito Black;2377;14680.67
863;Ana Costa;351.872.232-72;ana.costa@email.com;Poupanca;0004;90863-1;0.0;Crédito Black;8580;48078.63
864;Patrícia Pereira;353.335.777-55;patrícia.pereira@email.com;Corrente;0008;24508-3;3599.98;Crédito Platinum;4378;22933.26
865;Patrícia Almeida;357.342.127-37;patrícia.almeida@email.com;Corrente;0008;74009-1;1225.36;Débito;8612;0.0
866;Ricardo Silva;170.375.296-15;ricardo.silva@email.com;Corrente;0002;82717-3;1000.53;Crédito Infinite;5722;43624.64
867;Juliana Oliveira;890.889.817-43;juliana.oliveira@email.com;Corrente;0004;93909-2;3156.56;Crédito Black;9341;24274.3
868;Juliana Pereira;935.552.578-44;juliana.pereira@email.com;Universitária;0007;66732-1;0.0;Crédito Platinum;2085;9482.31
869;Beatriz Pereira;994.942.484-80;beatriz.pereira@email.com;Universitária;0004;29757-2;0.0;Débito;8621;0.0
870;Fernando Pereira;149.596.637-13;fernando.pereira@email.com;Corrente;0002;43901-7;4008.8;Crédito Platinum;8989;19868.99
871;Carlos Nascimento;923.261.667-46;carlos.nascimento@email.com;Universitária;0010;56283-1;0.0;Crédito Black;7528;45723.96
872;Ana Santos;488.657.542-59;ana.santos@email.com;Poupanca;0007;79877-6;0.0;Crédito Platinum;4641;45262.93
873;Ana Souza;949.163.159-17;ana.souza@email.com;Poupanca;0001;97432-0;0.0;Crédito Black;9399;20652.55
874;Carlos Pereira;334.764.175-91;carlos.pereira@email.com;Corrente;0006;96367-6;2919.79;Crédito Infinite;8240;45834.03
875;Beatriz Nascimento;985.133.638-81;beatriz.nascimento@email.com;Corrente;0009;80360-5;3208.79;Crédito Platinum;9178;27156.43
876;Ana Nascimento;813.578.804-37;ana.nascimento@email.com;Poupanca;0008;52977-0;0.0;Débito;1693;0.0
877;Ana Souza;589.323.127-23;ana.souza@email.com;Poupanca;0001;57602-2;0.0;Crédito Black;9398;7543.28
878;Fernando Pereira;152.155.856-27;fernando.pereira@email.com;Universitária;0007;74790-0;0.0;Crédito Platinum;6022;24597.01
879;Patrícia Oliveira;747.668.136-59;patrícia.oliveira@email.com;Poupanca;0004;42980-8;0.0;Débito;8611;0.0
880;Ricardo Nascimento;191.160.206-15;ricardo.nascimento@email.com;Corrente;0006;47148-8;4319.18;Débito;3515;0.0
881;Beatriz Ferreira;582.206.326-45;beatriz.ferreira@email.com;Poupanca;0006;86912-0;0.0;Crédito Platinum;3100;49877.88
